OBJECTID,Class_Name,TXAR,TXAY,TXBP,TXCC,TXCF,TXCT,TXFR,TXGA,TXGF,TXHO,TXKW,TXLA,TXMM,TXOC,TXOR,TXPA,TXRO,TXSB,TXSR
451,Estuarine Emergent Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Unconsolidated Shore to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Unconsolidated Shore to High Intensity Developed,0,2,0,8,48,110,6,2,1,30,2,12,0,2,0,17,5,0,11
454,Unconsolidated Shore to Medium Intensity Developed,0,7,2,3,50,50,6,4,0,5,1,16,2,0,0,27,2,0,7
455,Unconsolidated Shore to Low Intensity Developed,0,7,14,0,42,19,17,2,0,23,0,2,1,1,0,20,1,0,2
456,Unconsolidated Shore to Developed Open Space,0,16,2,0,46,9,3,4,0,6,0,0,0,0,0,31,3,0,2
457,Unconsolidated Shore to Cultivated,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
458,Unconsolidated Shore to Pasture/Hay,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Unconsolidated Shore to Grassland,0,0,0,270,162,5,0,0,0,0,12,1,0,0,0,100,37,0,0
460,Unconsolidated Shore to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Unconsolidated Shore to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Unconsolidated Shore to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Unconsolidated Shore to Scrub/Shrub,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,1,4,0,0
464,Unconsolidated Shore to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Unconsolidated Shore to Palustrine Scrub/Shrub Wetland,0,0,9,0,0,2421,6,2,0,0,0,80,0,0,0,0,0,0,0
466,Unconsolidated Shore to Palustrine Emergent Wetland,0,0,1,74,232,1138,13,18,0,4,49,105,0,3,14,47,158,0,0
467,Unconsolidated Shore to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Unconsolidated Shore to Estuarine Scrub/Shrub Wetland,0,0,0,5,0,31,0,0,0,0,0,0,0,0,0,3,0,0,2
469,Unconsolidated Shore to Estuarine Emergent Wetland,124,0,55,499,573,671,32,77,8,639,206,11,705,2,16,753,197,2,24
470,Unconsolidated Shore to Unconsolidated Shore,10580,3657,3477,13376,20396,92119,11607,25562,2515,11278,103541,34324,13137,366,4888,19503,8280,12366,1243
471,Unconsolidated Shore to Bare Land,0,3,0,53,327,67,13,0,0,1,1035,41,0,0,0,328,74,0,1
472,Unconsolidated Shore to Water,0,27,267,228,705,380,214,105,26,280,93,623,68,17,0,656,216,0,944
473,Unconsolidated Shore to Palustrine Aquatic Bed,0,0,0,0,60,87,0,0,0,0,0,121,0,0,0,45,65,0,0
474,Unconsolidated Shore to Estuarine Aquatic Bed,0,0,0,0,15,3,0,0,0,0,19,0,0,0,0,30,4,0,0
475,Unconsolidated Shore to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Unconsolidated Shore to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Bare Land to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Bare Land to High Intensity Developed,0,8,2,95,177,77,18,2,0,10,0,1,0,11,2,50,5,0,110
479,Bare Land to Medium Intensity Developed,0,12,0,230,308,37,14,3,0,31,1,1,0,7,0,25,9,0,72
480,Bare Land to Low Intensity Developed,0,7,7,135,172,12,3,11,0,18,3,0,0,38,6,26,2,0,87
481,Bare Land to Developed Open Space,0,86,0,47,70,7,17,65,0,15,0,0,0,9,0,5,10,0,0
482,Bare Land to Cultivated,0,0,0,2,0,0,0,0,0,0,0,0,35,7,0,0,0,0,6
483,Bare Land to Pasture/Hay,0,0,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7
484,Bare Land to Grassland,1,0,0,225,389,35,0,0,0,0,496,230,0,0,0,60,97,0,0
485,Bare Land to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Bare Land to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Bare Land to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,Bare Land to Scrub/Shrub,0,0,0,12,129,73,0,0,0,0,45,109,0,3,0,28,45,0,16
489,Bare Land to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
490,Bare Land to Palustrine Scrub/Shrub Wetland,0,0,3,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0
491,Bare Land to Palustrine Emergent Wetland,0,0,0,11,96,44,220,0,0,1,1129,148,0,1,6,1,34,0,11
492,Bare Land to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Bare Land to Estuarine Scrub/Shrub Wetland,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,618
494,Bare Land to Estuarine Emergent Wetland,0,0,42,67,91,5,0,32,0,20,73,4,0,0,0,810,18,0,1259
495,Bare Land to Unconsolidated Shore,0,0,0,0,0,98,4,0,8,0,0,1855,0,0,0,0,0,0,44
496,Bare Land to Bare Land,136,1216,432,2796,6054,3063,2474,312,245,1286,10984,4178,2366,659,452,9666,689,1070,2279
497,Bare Land to Water,0,1,8,14,34,4,26,36,0,323,0,32,0,14,0,71,0,0,370
498,Bare Land to Palustrine Aquatic Bed,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0
499,Bare Land to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Bare Land to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Bare Land to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Water to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Water to High Intensity Developed,0,4,0,0,0,3,0,0,2,16,0,0,0,8,0,1,1,0,1
504,Water to Medium Intensity Developed,0,38,1,0,5,5,0,3,1,15,0,0,0,12,0,1,0,0,4
505,Water to Low Intensity Developed,0,19,0,0,9,2,0,0,0,14,0,2,0,33,0,10,0,0,5
506,Water to Developed Open Space,0,24,0,0,13,0,0,0,0,10,0,0,0,18,0,3,0,0,0
507,Water to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Water to Pasture/Hay,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
509,Water to Grassland,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
510,Water to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Water to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Water to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Water to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Water to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Water to Palustrine Scrub/Shrub Wetland,0,0,0,2,0,120,0,0,0,0,0,326,0,4,1,0,0,0,0
516,Water to Palustrine Emergent Wetland,0,0,107,82,65,202,18,7,0,16,33,94,1,306,64,13,309,0,148
517,Water to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Water to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,2,0,0,0,0,0,2,0,41,0,0,0,0,1
519,Water to Estuarine Emergent Wetland,22,0,161,7,28,50,38,4,104,883,0,0,39,541,33,17,237,0,432
520,Water to Unconsolidated Shore,14,0,4,30,73,483,1,0,1,119,2,91,0,8,0,120,154,0,539
521,Water to Bare Land,0,3,0,3,13,1,9,0,0,2,8,7,0,0,24,2,3,0,18
522,Water to Water,143958,122555,190136,30725,247104,205610,32445,334793,47798,95805,148854,86110,195531,57564,61022,317625,263852,88856,186572
523,Water to Palustrine Aquatic Bed,0,0,0,0,3,3,0,0,0,0,0,74,0,12,0,17,5,0,0
524,Water to Estuarine Aquatic Bed,0,0,0,1,7,205,0,0,0,0,0,149,0,0,0,154,6,0,0
525,Water to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Water to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Palustrine Aquatic Bed to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Palustrine Aquatic Bed to High Intensity Developed,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Palustrine Aquatic Bed to Medium Intensity Developed,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530,Palustrine Aquatic Bed to Low Intensity Developed,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
531,Palustrine Aquatic Bed to Developed Open Space,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,Palustrine Aquatic Bed to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Palustrine Aquatic Bed to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Palustrine Aquatic Bed to Grassland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Palustrine Aquatic Bed to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Palustrine Aquatic Bed to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Palustrine Aquatic Bed to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Palustrine Aquatic Bed to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Palustrine Aquatic Bed to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Palustrine Aquatic Bed to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0
541,Palustrine Aquatic Bed to Palustrine Emergent Wetland,0,0,26,3,5,0,10,5,0,0,0,12,0,6,45,4,14,0,5
542,Palustrine Aquatic Bed to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Palustrine Aquatic Bed to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Palustrine Aquatic Bed to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Palustrine Aquatic Bed to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
546,Palustrine Aquatic Bed to Bare Land,0,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0
547,Palustrine Aquatic Bed to Water,0,3,0,0,1,1,10,0,0,0,0,0,0,0,14,0,7,0,9
548,Palustrine Aquatic Bed to Palustrine Aquatic Bed,101,661,180,246,57,17,2741,143,270,1486,87,1122,352,444,2180,32,108,468,305
549,Palustrine Aquatic Bed to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Palustrine Aquatic Bed to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Palustrine Aquatic Bed to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Estuarine Aquatic Bed to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Estuarine Aquatic Bed to High Intensity Developed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Estuarine Aquatic Bed to Medium Intensity Developed,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Estuarine Aquatic Bed to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Estuarine Aquatic Bed to Developed Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Estuarine Aquatic Bed to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Estuarine Aquatic Bed to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Estuarine Aquatic Bed to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Estuarine Aquatic Bed to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Estuarine Aquatic Bed to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Estuarine Aquatic Bed to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Estuarine Aquatic Bed to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Estuarine Aquatic Bed to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Estuarine Aquatic Bed to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Estuarine Aquatic Bed to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
567,Estuarine Aquatic Bed to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Estuarine Aquatic Bed to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Estuarine Aquatic Bed to Estuarine Emergent Wetland,0,0,0,1,0,68,4,3,7,1,0,1,0,1,0,0,0,3,16
570,Estuarine Aquatic Bed to Unconsolidated Shore,0,0,0,0,4,1170,6,0,2,0,102,287,0,0,0,6,4,0,0
571,Estuarine Aquatic Bed to Bare Land,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,8,0,0,0
572,Estuarine Aquatic Bed to Water,0,0,6,4,314,1,114,3,8,0,5,79,0,2,0,208,27,0,103
573,Estuarine Aquatic Bed to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Estuarine Aquatic Bed to Estuarine Aquatic Bed,95,26,151,339,2463,22803,2802,450,1316,410,31121,12721,264,123,314,3355,1573,2148,487
